1.4,995.2,1,-267.118986928,-101.322855221,40.2152413654,-357.179707221,-19.2326200884,-162.234936131,1.4,995.2,1,267.118986928,101.322855221,307.334228293,-255.856852001,247.88636684,-60.9120809108,1.4,995.2,1,-40.2152413654,357.179707221,-307.334228293,255.856852001,-59.4478614538,194.94477109,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0 ,993.75 ,207.618821785 ,5
1.9,986.95,1,-267.118986928,-101.322855221,40.2152413654,-357.179707221,-16.6010961516,-170.571579836,1.9,986.95,1,267.118986928,101.322855221,307.334228293,-255.856852001,250.517890776,-69.2487246155,1.9,986.95,1,-40.2152413654,357.179707221,-307.334228293,255.856852001,-56.8163375169,186.608127385,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0 ,985.0 ,208.991455358 ,10
2.4,976.2,1,-267.118986928,-101.322855221,40.2152413654,-357.179707221,-15.589368865,-179.085138881,2.4,976.2,1,267.118986928,101.322855221,307.334228293,-255.856852001,251.529618063,-77.7622836608,2.4,976.2,1,-40.2152413654,357.179707221,-307.334228293,255.856852001,-55.8046102303,178.09456834,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0 ,973.75 ,210.175608838 ,15
2.9,962.95,1,-267.118986928,-101.322855221,40.2152413654,-357.179707221,-13.5030713673,-191.313626563,2.9,962.95,1,267.118986928,101.322855221,307.334228293,-255.856852001,253.615915561,-89.9907713426,2.9,962.95,1,-40.2152413654,357.179707221,-307.334228293,255.856852001,-53.7183127326,165.866080658,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0 ,960.0 ,212.135040448 ,20
3.4,947.2,1,-267.118986928,-101.322855221,40.2152413654,-357.179707221,-16.5230271294,-208.091934688,3.4,947.2,1,267.118986928,101.322855221,307.334228293,-255.856852001,250.595959799,-106.769079468,3.4,947.2,1,-40.2152413654,357.179707221,-307.334228293,255.856852001,-56.7382684948,149.087772533,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0 ,943.75 ,214.091017279 ,25
3.9,928.95,1,-267.118986928,-101.322855221,42.8315364557,-358.263412131,-20.2448914433,-226.144329239,3.9,928.95,1,267.118986928,101.322855221,309.950523384,-256.94055691,246.874095485,-124.821474019,3.9,928.95,0,-42.8315364557,358.263412131,-309.950523384,256.94055691,-63.0764278991,132.119082891,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0 ,925.0 ,218.205103431 ,30
4.4,908.2,1,-267.118986928,-101.322855221,54.7816410578,-363.213307529,-13.3197303271,-248.604325265,4.4,908.2,1,267.118986928,101.322855221,321.900627986,-261.890452308,253.799256601,-147.281470044,4.4,908.2,0,-54.7816410578,363.213307529,-321.900627986,261.890452308,-68.1013713849,114.608982264,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0 ,903.75 ,226.21472351 ,35
4.9,884.95,1,-267.118986928,-101.322855221,61.4284448009,-365.966503786,-10.0748003696,-274.647202833,4.9,884.95,1,267.118986928,101.322855221,328.547431729,-264.643648565,257.044186558,-173.324347613,4.9,884.95,0,-61.4284448009,365.966503786,-328.547431729,264.643648565,-71.5032451706,91.3193009521,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0 ,880.0 ,236.052531441 ,40
5.4,859.2,1,-267.118986928,-101.322855221,72.3885999093,-370.506348677,-11.7304248093,-295.243216554,5.4,859.2,1,267.118986928,101.322855221,339.507586837,-269.183493457,255.388562119,-193.920361333,5.4,859.2,0,-72.3885999093,370.506348677,-339.507586837,269.183493457,-84.1190247186,75.2631321231,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0 ,853.75 ,247.787414911 ,45
5.9,830.95,1,-258.845837588,-121.296004561,92.5411431732,-419.158891941,-15.8246484496,-321.446044641,5.9,830.95,1,258.845837588,121.296004561,351.386980761,-297.86288738,243.021189139,-200.15004008,5.9,830.95,0,-92.5411431732,419.158891941,-351.386980761,297.86288738,-108.365791623,97.7128473,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0 ,825.0 ,261.742382596 ,50
6.4,800.2,1,-258.845837588,-133.296004561,105.481197269,-424.518837845,-15.0512197544,-352.024324931,6.4,800.2,1,258.845837588,133.296004561,364.327034857,-291.222833285,243.794617834,-218.728320371,6.4,800.2,0,-105.481197269,424.518837845,-364.327034857,291.222833285,-120.532417023,72.4945129142,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0 ,793.75 ,276.055274496 ,55
6.9,766.95,1,-258.845837588,-133.296004561,105.481197269,-424.518837845,-8.12404202065,-387.23857041,6.9,766.95,1,258.845837588,133.296004561,364.327034857,-291.222833285,250.721795567,-253.94256585,6.9,766.95,0,-105.481197269,424.518837845,-364.327034857,291.222833285,-113.60523929,37.2802674349,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0 ,760.0 ,291.255743131 ,60
