10.0,1,0,-0.486739862083,-0.873546968777,0.233911150818,-0.972257976837,0.327128952569,-0.944979707925,10.0,1,0,0.486739862083,0.873546968777,0.924704460693,-0.380685776427,0.999980365327,-0.00626649513352,10.0,1,0,-0.233911150818,0.972257976837,-0.924704460693,0.380685776427,0.0552308539931,0.998473611453,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 ,4895.0 ,225.479262434 ,1 ,4899.53499765
10.0,0.979,1,-0.506895839781,-0.86200731297,0.19335238227,-0.981129377947,0.299384440578,-0.954132567697,10.0,0.979,0,0.506895839781,0.86200731297,0.89688438089,-0.442265087154,0.998988689589,-0.0449621849272,10.0,0.979,1,-0.19335238227,0.981129377947,-0.89688438089,0.442265087154,0.1156009223,0.993295739829,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 ,4790.0 ,229.94658985 ,2 ,4794.54883597
10.0,0.958,1,-0.52665103914,-0.850081574305,0.15462389472,-0.98797340611,0.272216898566,-0.962235917089,10.0,0.958,0,0.52665103914,0.850081574305,0.865266276841,-0.501312547381,0.996511411153,-0.0834566201145,10.0,0.958,1,-0.15462389472,0.98797340611,-0.865266276841,0.501312547381,0.167625786866,0.985850696392,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 ,4685.0 ,234.717741729 ,3 ,4689.56043635
10.0,0.937,1,-0.545981138231,-0.837797467587,0.117774750561,-0.993040335601,0.245674735124,-0.969352322183,10.0,0.937,0,0.545981138231,0.837797467587,0.830420360218,-0.557137348717,0.992581491617,-0.121581176583,10.0,0.937,1,-0.117774750561,0.993040335601,-0.830420360218,0.557137348717,0.212568406289,0.977146187962,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 ,4580.0 ,239.769967124 ,4 ,4584.57066412
10.0,0.916,1,-0.564864365145,-0.8251837668,0.0828147267025,-0.996564960773,0.219796698936,-0.975545699154,10.0,0.916,0,0.564864365145,0.8251837668,0.793010890456,-0.609207458604,0.987250333137,-0.15917531128,10.0,0.916,1,-0.0828147267025,0.996564960773,-0.793010890456,0.609207458604,0.251546845563,0.967845124226,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 ,4475.0 ,245.083776861 ,5 ,4479.58023743
10.0,0.895,1,-0.583281577065,-0.812270030136,0.049722561846,-0.998763068422,0.194612568002,-0.980880190633,10.0,0.895,0,0.583281577065,0.812270030136,0.753744590782,-0.65716747627,0.980585948679,-0.196089768352,10.0,0.895,1,-0.049722561846,0.998763068422,-0.753744590782,0.65716747627,0.28551527561,0.95837415835,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 ,4370.0 ,250.642165423 ,6 ,4374.58975168
10.0,0.874,1,-0.601216302331,-0.799086326883,0.0184533921235,-0.999829721662,0.170143926054,-0.98541922268,10.0,0.874,0,0.601216302331,0.799086326883,0.713321310924,-0.700837147547,0.972670631135,-0.232189240336,10.0,0.874,1,-0.0184533921235,0.999829721662,-0.713321310924,0.700837147547,0.315272089526,0.949001322215,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 ,4265.0 ,256.430023809 ,7 ,4269.59969936
10.0,0.853,1,-0.618654746858,-0.785662971121,-0.0110548225951,-0.999938893582,0.146404985906,-0.989224736904,10.0,0.853,0,0.618654746858,0.785662971121,0.672393256566,-0.740194101925,0.963598272086,-0.267354390336,10.0,0.853,1,0.0110548225951,0.999938893582,-0.672393256566,0.740194101925,0.341478676304,0.939889522034,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 ,4160.0 ,262.433707046 ,8 ,4164.61048613
10.0,0.832,1,-0.635585767098,-0.772030266675,-0.0388759330673,-0.99924404518,0.123403426311,-0.992356586301,10.0,0.832,0,0.635585767098,0.772030266675,0.631536273122,-0.775346332764,0.95347149166,-0.301483191227,10.0,0.832,1,0.0388759330673,0.99924404518,-0.631536273122,0.775346332764,0.364680658738,0.931132652817,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 ,4055.0 ,268.640720961 ,9 ,4059.62244385
10.0,0.811,1,-0.652000812334,-0.7582182672,-0.0650912517593,-0.997879315822,0.10114121573,-0.994872079456,10.0,0.811,0,0.652000812334,0.7582182672,0.591233805757,-0.806500208884,0.942398736537,-0.334491586402,10.0,0.811,1,0.0650912517593,0.997879315822,-0.591233805757,0.806500208884,0.38532792222,0.92277970955,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 ,3950.0 ,275.039498194 ,10 ,3954.63584142
10.0,0.79,1,-0.667893839637,-0.74425655454,-0.0897861220835,-0.995961069661,0.0796154028651,-0.996825655582,10.0,0.79,0,0.667893839637,0.74425655454,0.551872007781,-0.833928826117,0.930491486305,-0.366313518605,10.0,0.79,1,0.0897861220835,0.995961069661,-0.551872007781,0.833928826117,0.403792065645,0.914850789868,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 ,3845.0 ,281.619239604 ,11 ,3849.65089376
10.0,0.769,1,-0.68326120515,-0.730174037841,-0.113047282148,-0.993589609446,0.0588188596408,-0.998268672127,10.0,0.769,0,0.68326120515,0.730174037841,0.513743314683,-0.85794394142,0.917861682387,-0.39690040565,10.0,0.769,1,0.113047282148,0.993589609446,-0.513743314683,0.85794394142,0.420381001779,0.907347680519,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 ,3740.0 ,288.36980271 ,12 ,3744.66776948
10.0,0.748,1,-0.698101535566,-0.715998775167,-0.134960893934,-0.990850925775,0.0387409672718,-0.999249286942,10.0,0.748,0,0.698101535566,0.715998775167,0.477055535434,-0.878873151321,0.90461946304,-0.426220162697,10.0,0.748,1,0.134960893934,0.990850925775,-0.477055535434,0.878873151321,0.435350907093,0.900260844252,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 ,3635.0 ,295.281623398 ,13 ,3639.68659747
10.0,0.727,1,-0.712415583733,-0.701757818663,-0.155611115325,-0.987818394639,0.0193682401634,-0.999812418043,10.0,0.727,0,0.712415583733,0.701757818663,0.441943840874,-0.897042720005,0.890871256153,-0.45425588049,10.0,0.727,1,0.155611115325,0.987818394639,-0.441943840874,0.897042720005,0.448915887603,0.893574018119,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 ,3530.0 ,302.34566071 ,14 ,3534.70747264
10.0,0.706,1,-0.726206072278,-0.687477083681,-0.175079105176,-0.984554369718,0.000684885656913,-0.999999765466,10.0,0.706,0,0.726206072278,0.687477083681,0.408483638454,-0.912765641945,0.876718252034,-0.481004268744,10.0,0.706,1,0.175079105176,0.984554369718,-0.408483638454,0.912765641945,0.461255752487,0.887267226262,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 ,3425.0 ,309.553357291 ,15 ,3429.73046084
10.0,0.685,1,-0.739477528943,-0.673181241709,-0.19344236707,-0.981111640244,-0.017326699881,-0.999849881468,10.0,0.685,0,0.739477528943,0.673181241709,0.37670297845,-0.92633410065,0.862255253247,-0.506473966011,10.0,0.685,1,0.19344236707,0.981111640244,-0.37670297845,0.92633410065,0.472522253528,0.881318739118,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 ,3320.0 ,316.89661015 ,16 ,3324.75560334
10.0,0.664,1,-0.752236117112,-0.658893636418,-0.210774352962,-0.977534742162,-0.0346854963177,-0.999398277137,10.0,0.664,0,0.752236117112,0.658893636418,0.346593704724,-0.938015353737,0.847569879078,-0.530683804237,10.0,0.664,1,0.210774352962,0.977534742162,-0.346593704724,0.938015353737,0.482844095311,0.875706331839,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 ,3215.0 ,324.367747991 ,17 ,3219.78292056
10.0,0.643,1,-0.764489464683,-0.644636221747,-0.227144262533,-0.973861121515,-0.0514114828061,-0.998677555288,10.0,0.643,0,0.764489464683,0.644636221747,0.318120991101,-0.948050122631,0.832742088588,-0.553661100217,10.0,0.643,1,0.227144262533,0.973861121515,-0.318120991101,0.948050122631,0.49233096638,0.870408076446,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 ,3110.0 ,331.9595125 ,18 ,3114.81241556
