0.0,1,0,-0.866591135816,-0.499018840651,0.418616494076,-0.908163108085,-0.32160215882,-0.9468748869,0.0,1,0,0.866591135816,0.499018840651,0.957233413173,-0.289316768794,0.982331435794,0.187149539812,0.0,1,0,-0.418616494076,0.908163108085,-0.957233413173,0.289316768794,-0.708244655211,0.705967073145,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0 ,4994.0 ,195.969628801 ,1 ,4999.20283153
2.0,0.9988,0,-0.867761922157,-0.496980126821,0.419050227691,-0.907963053583,-0.337936714309,-0.941168835609,2.0,0.9988,0,0.867761922157,0.496980126821,0.957487441593,-0.288474954183,0.982378438514,0.186902657934,2.0,0.9988,0,-0.419050227691,0.907963053583,-0.957487441593,0.288474954183,-0.713602001307,0.70055134268,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0 ,4980.0 ,192.123694168 ,2 ,4985.40498007
4.0,0.996,0,-0.870150846132,-0.49278545532,0.41994985497,-0.907547309682,-0.347271432302,-0.937764657207,4.0,0.996,0,0.870150846132,0.49278545532,0.958006884746,-0.286745198354,0.98173792052,0.190238417291,4.0,0.996,0,-0.41994985497,0.907547309682,-0.958006884746,0.286745198354,-0.712961968401,0.701202703656,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0 ,4950.0 ,186.284045483 ,3 ,4955.66814625
6.0,0.99,0,-0.873856638092,-0.486183685517,0.421385880722,-0.906881436313,-0.362404296205,-0.932020990156,6.0,0.99,0,0.873856638092,0.486183685517,0.958815752742,-0.284028787791,0.979805011902,0.199955341643,6.0,0.99,0,-0.421385880722,0.906881436313,-0.958815752742,0.284028787791,-0.708361874314,0.705849456342,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0 ,4896.0 ,178.495364987 ,4 ,4902.00238637
8.0,0.9792,0,-0.879037797814,-0.476752084436,0.42348186145,-0.905904582736,-0.389304084697,-0.921109292993,8.0,0.9792,0,0.879037797814,0.476752084436,0.959953389647,-0.280159757469,0.985551508949,0.169375981796,8.0,0.9792,0,-0.42348186145,0.905904582736,-0.959953389647,0.280159757469,-0.738484980256,0.674269926615,0,-0.389304084697,-0.921109292993,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0 ,4810.0 ,169.117585578 ,5 ,4816.41304563
10.0,0.962,0,-0.875618040743,-0.483004189138,0.44444412649,-0.895806574227,-0.35463204221,-0.935005943638,10.0,0.962,0,0.875618040743,0.483004189138,0.961479186303,-0.274877744291,0.984109855627,0.177560671482,10.0,0.962,0,-0.44444412649,0.895806574227,-0.961479186303,0.274877744291,-0.739992400535,0.672615229645,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0 ,4705.0 ,159.416829355 ,6 ,4711.87286344
10.0,0.941,0,-0.88291468906,-0.469533440601,0.449134221524,-0.893464297583,-0.390639969078,-0.920543543,10.0,0.941,0,0.88291468906,0.469533440601,0.963132858952,-0.26902619948,0.989713072835,0.14306653508,10.0,0.941,0,-0.449134221524,0.893464297583,-0.963132858952,0.26902619948,-0.774117339351,0.633042135182,0,-0.390639969078,-0.920543543,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0 ,4600.0 ,150.267391415 ,7 ,4607.35480375
10.0,0.92,0,-0.879392256135,-0.476097951949,0.474020344939,-0.880513891193,-0.352911982565,-0.935656524886,10.0,0.92,0,0.879392256135,0.476097951949,0.964929664145,-0.262508558436,0.988536040894,0.150985084872,10.0,0.92,0,-0.474020344939,0.880513891193,-0.964929664145,0.262508558436,-0.777616097442,0.628739377643,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0 ,4495.0 ,140.566983282 ,8 ,4502.91404611
10.0,0.899,0,-0.887807502426,-0.460214991755,0.481897746825,-0.876227459969,-0.392408765504,-0.919790933178,10.0,0.899,0,0.887807502426,0.460214991755,0.96688688025,-0.255205330668,0.994081405133,0.108637746517,10.0,0.899,0,-0.481897746825,0.876227459969,-0.96688688025,0.255205330668,-0.81608725167,0.577928713304,0,-0.392408765504,-0.919790933178,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0 ,4390.0 ,131.733419469 ,9 ,4398.49108815
10.0,0.878,0,-0.884254283951,-0.467005740129,0.512106380649,-0.858922030745,-0.351056865954,-0.936354140732,10.0,0.878,0,0.884254283951,0.467005740129,0.969023905511,-0.246966942217,0.998411509283,0.0563423298361,10.0,0.878,0,-0.512106380649,0.858922030745,-0.969023905511,0.246966942217,-0.856095095875,0.516818330575,0,-0.351056865954,-0.936354140732,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0 ,4285.0 ,123.264284099 ,10 ,4294.11265005
10.0,0.857,0,-0.894168643347,-0.447730317552,0.524960900893,-0.851126343461,-0.389679500417,-0.920950534478,10.0,0.857,0,0.894168643347,0.447730317552,0.971362165576,-0.237603752681,0.999983034305,-0.0058250409518,10.0,0.857,0,-0.524960900893,0.851126343461,-0.971362165576,0.237603752681,-0.896855597441,0.442323453299,0,-0.389679500417,-0.920950534478,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0 ,4180.0 ,115.369093012 ,11 ,4189.76783273
10.0,0.836,0,-0.890746634746,-0.454500200978,0.562579024206,-0.826743516166,-0.34872328022,-0.937225732592,10.0,0.836,0,0.890746634746,0.454500200978,0.973924613446,-0.226871874247,0.996541034752,-0.0831021423058,10.0,0.836,0,-0.562579024206,0.826743516166,-0.973924613446,0.226871874247,-0.935682344965,0.352843519596,0,-0.34872328022,-0.937225732592,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0 ,4075.0 ,108.018621294 ,12 ,4085.45766306
10.0,0.815,0,-0.902757338892,-0.430150191301,0.548104782931,-0.836409676491,-0.386457984585,-0.922307012957,10.0,0.815,0,0.902757338892,0.430150191301,0.969371940507,-0.24559731464,0.984266660492,-0.176689391429,10.0,0.815,0,-0.548104782931,0.836409676491,-0.969371940507,0.24559731464,-0.952520619945,0.304474085233,0,-0.386457984585,-0.922307012957,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0 ,3970.0 ,101.150133475 ,13 ,3981.18629442
10.0,0.794,0,-0.899834638954,-0.43623115723,0.556344867927,-0.830951495535,-0.269819504719,-0.962910917413,10.0,0.794,0,0.899834638954,0.43623115723,0.963540040039,-0.267564181537,0.964317202143,-0.2647495678,10.0,0.794,0,-0.556344867927,0.830951495535,-0.963540040039,0.267564181537,-0.962777178122,0.27029632866,0,0.472508655721,-0.881326029497,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0 ,3865.0 ,93.6910835459 ,14 ,3877.07337427
10.0,0.773,0,-0.914935029788,-0.403601153699,0.538725796139,-0.842481166896,-0.371716840212,-0.928346158878,10.0,0.773,0,0.914935029788,0.403601153699,0.955913822478,-0.29364734631,0.93063696318,-0.365943769948,10.0,0.773,0,-0.538725796139,0.842481166896,-0.955913822478,0.29364734631,-0.972833409906,0.231506277603,0,-0.876826374239,-0.480807143707,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0 ,3760.0 ,86.9726775917 ,15 ,3772.99786379
